Class_ID,train,val,test,Total
1480739,47,14,7,68
1480750,2,0,1,3
1480901,12,4,2,18
1481080,13,4,2,19
1481281,13,4,2,19
1481437,178,51,26,255
1481537,179,51,26,256
1481553,62,19,9,90
1481925,104,30,15,149
1481963,13,4,2,19
1482049,2,1,1,4
1482204,167,48,24,239
1482309,123,36,18,177
1482313,70,20,10,100
1482315,2,1,1,4
1486725,189,54,28,271
1486726,189,54,27,270
1486733,119,34,18,171
1486742,175,50,26,251
1487336,191,54,28,273
1487694,123,36,18,177
1487735,38,11,6,55
1489036,102,29,15,146
1489053,7,2,1,10
1489087,2,0,1,3
1489091,9,2,2,13
1489106,2,0,1,3
1489133,20,6,3,29
1489184,21,6,4,31
1489190,9,3,2,14
1489237,3,1,1,5
1489328,3,1,1,5
1489803,2,0,1,3
1489806,117,34,17,168
1489814,65,18,10,93
1490238,4,2,1,7
1490546,2,0,1,3
1491329,159,46,23,228
1491358,231,66,34,331
1491368,2,0,1,3
1491369,49,14,7,70
1491445,15,4,3,22
1491514,11,3,2,16
1491567,24,7,4,35
1491568,22,6,4,32
1491707,15,4,3,22
1492045,36,10,6,52
1492046,3,1,1,5
1492055,2,0,1,3
1492063,14,4,3,21
1492109,2,1,1,4
1492113,2,0,1,3
1492211,14,4,3,21
1492215,22,6,4,32
1492221,27,8,4,39
1492256,7,2,2,11
1492461,1,0,1,2
1492519,5,2,1,8
1492564,31,9,5,45
1492664,42,12,7,61
1492665,40,12,6,58
1492666,59,17,9,85
1492693,4,2,1,7
1492739,2,1,1,4
1492778,3,1,1,5
1492789,13,4,2,19
1492939,35,10,5,50
1492957,3,1,1,5
1493056,96,28,14,138
1493061,4,1,1,6
1493082,4,2,1,7
1493090,20,6,3,29
1493092,8,2,2,12
1493109,8,2,2,12
1493163,36,10,6,52
1493208,5,2,1,8
1493352,155,44,23,222
1493357,60,17,9,86
1493417,14,4,2,20
1493449,3,1,1,5
1493478,18,5,3,26
1493486,2,0,1,3
1493539,27,8,4,39
1493549,62,18,9,89
1493558,2,1,1,4
1493563,18,5,3,26
1493613,14,4,3,21
1493646,2,1,1,4
1493662,1,0,1,2
1493714,1,0,1,2
1493722,3,1,1,5
1493730,24,7,4,35
1493737,21,6,4,31
1493740,317,90,46,453
1493744,159,46,23,228
1493747,228,65,33,326
1493749,163,47,24,234
1493766,221,64,32,317
1495399,9,3,2,14
1495410,12,4,2,18
1495412,36,10,6,52
1495413,167,48,24,239
1495414,14,4,3,21
1495419,4,1,1,6
1495441,2,1,1,4
1495474,3,1,1,5
1495481,40,12,6,58
1495485,12,4,2,18
1495503,114,32,17,163
1495504,166,48,24,238
1496696,6,2,1,9
1497667,164,47,24,235
1497825,2,1,1,4
1498118,7,2,1,10
1498825,14,4,3,21
1498976,15,4,3,22
1499337,98,28,15,141
1499343,156,44,23,223
1499345,2,1,1,4
1499416,165,48,24,237
1499638,4,2,1,7
1499749,32,10,5,47
1499783,11,4,2,17
1499885,35,10,5,50
1500391,2,0,1,3
1501047,7,2,1,10
1501064,126,36,19,181
1501456,39,11,6,56
1502057,9,2,2,13
1502064,103,30,15,148
1502086,1,0,1,2
1502112,9,2,2,13
1502123,1,0,1,2
1502212,1,0,1,2
1502217,9,3,2,14
1502387,1,0,1,2
1502406,21,6,4,31
1502432,30,9,5,44
1502458,5,2,1,8
1502481,18,5,3,26
1502503,84,24,12,120
1502533,3,1,1,5
1502540,13,4,2,19
1502543,2,0,1,3
1502557,4,1,1,6
1502578,20,6,3,29
1502610,29,8,5,42
1502614,17,5,3,25
1502640,4,2,1,7
1502662,13,4,2,19
1502669,19,6,3,28
1502681,20,6,3,29
1502682,62,18,9,89
1502684,67,20,10,97
1502707,7,2,1,10
1502750,7,2,2,11
1502775,16,4,3,23
1502795,9,2,2,13
1502797,5,2,1,8
1502831,2,1,1,4
1502862,2,1,1,4
1502922,7,2,2,11
1502923,4,1,1,6
1502939,11,4,2,17
1502948,4,2,1,7
1502989,78,22,12,112
1503192,44,12,7,63
1503729,139,40,20,199
1504027,9,3,2,14
1504116,5,2,1,8
1504499,41,12,6,59
1504502,128,36,19,183
1504520,53,16,8,77
1505431,169,48,25,242
1505455,26,8,4,38
1505542,10,3,2,15
1505544,3,1,1,5
1505553,81,24,12,117
1505776,196,56,28,280
1506477,36,10,6,52
1506481,11,3,2,16
1507182,7,2,2,11
1507261,4,1,1,6
1508026,15,4,3,22
1509263,91,26,13,130
1509310,205,59,30,294
1509616,79,22,12,113
1509735,75,22,11,108
1510061,3,1,1,5
1510328,4,1,1,6
1510670,2,1,1,4
1511012,14,4,2,20
1511240,21,6,3,30
1511873,18,6,3,27
1512231,56,16,8,80
1512539,161,46,23,230
1512544,41,12,6,59
1512782,9,2,2,13
1512909,33,10,5,48
1513193,5,2,1,8
1513485,13,4,2,19
1513498,11,3,2,16
1513508,33,10,5,48
1513952,13,4,2,19
1513956,14,4,2,20
1513959,7,2,2,11
1513963,5,2,1,8
1513980,5,2,1,8
1515981,170,48,25,243
1516081,155,44,23,222
1517350,68,20,10,98
1517432,36,10,6,52
1517471,4,2,1,7
1517486,16,4,3,23
1517507,22,6,4,32
1517561,222,64,32,318
1517627,4,1,1,6
1517630,3,1,1,5
1517773,178,51,26,255
1518014,21,6,3,30
1518245,91,26,14,131
1518628,10,3,2,15
1518844,8,2,2,12
1518931,22,6,4,32
1518932,11,3,2,16
1518933,2,1,1,4
1518934,13,4,2,19
1518936,6,2,1,9
1518937,7,2,1,10
1518939,28,8,4,40
1519038,18,5,3,26
1519648,14,4,3,21
1519650,118,35,17,170
1519892,14,4,2,20
1520353,7,2,2,11
1521055,37,11,6,54
1521058,45,13,7,65
1521427,191,55,28,274
1521556,5,2,1,8
1522182,73,21,11,105
1522233,156,44,23,223
1522249,44,12,7,63
1522444,7,2,1,10
1522501,4,1,1,6
1522573,3,1,1,5
1523006,3,1,1,5
1523325,4,2,1,7
1523343,3,1,1,5
1523674,14,4,2,20
1524876,2,1,1,4
1524939,173,50,25,248
1525142,205,58,30,293
1528543,141,40,21,202
1528980,67,20,10,97
1529112,1,0,1,2
1529116,167,48,24,239
1529240,17,5,3,25
1529289,96,28,14,138
1529305,125,36,18,179
1529395,4,2,1,7
1529402,70,20,10,100
1529410,124,36,18,178
1530752,16,4,3,23
1530979,2,0,1,3
1531098,1,0,1,2
1531137,4,1,1,6
1531145,105,30,15,150
1531336,21,6,3,30
1531358,5,2,1,8
1531432,4,1,1,6
1531482,3,1,1,5
1531522,2,1,1,4
1531550,30,9,5,44
1531614,4,1,1,6
1531697,1,0,1,2
1532190,4,1,1,6
1532449,141,40,21,202
1532993,11,4,2,17
1533223,28,8,4,40
1535234,135,39,20,194
1536355,123,35,18,176
1537649,4,1,1,6
1539461,4,2,1,7
1544716,90,26,13,129
1544889,25,7,4,36
1545372,139,40,20,199
1545580,2,0,1,3
1545581,2,1,1,4
1545589,180,52,26,258
1545592,1,0,1,2
1545700,1,0,1,2
1545740,40,12,6,58
1545780,17,5,3,25
1545855,158,46,23,227
1546033,49,14,7,70
1546217,12,4,2,18
1546251,194,56,28,278
1547096,1,0,1,2
1547097,16,4,3,23
1548109,14,4,2,20
1548153,82,24,12,118
1548182,4,2,1,7
1548289,72,20,11,103
1548389,2,0,1,3
1548458,69,20,10,99
1548459,230,67,33,330
1548487,4,1,1,6
1548583,16,4,3,23
1548680,2,0,1,3
1548709,24,7,4,35
1548995,10,3,2,15
1549015,118,35,17,170
1549086,2,0,1,3
1549124,16,4,3,23
1549192,24,7,4,35
1550140,4,2,1,7
1550152,5,2,1,8
1550154,2,0,1,3
1550156,16,4,3,23
1550162,17,5,3,25
1550182,136,39,20,195
1550197,4,1,1,6
1550198,11,4,2,17
1550214,4,1,1,6
1550246,16,4,3,23
1550263,4,2,1,7
1550275,146,42,21,209
1550292,18,6,3,27
1550506,49,14,7,70
1555067,157,45,23,225
1555231,123,35,18,176
1555288,183,52,27,262
1556072,244,70,35,349
1556096,118,35,17,170
1556685,3,1,1,5
1556750,244,70,35,349
1556855,86,25,13,124
1556901,3,1,1,5
1556990,132,38,19,189
1557606,125,36,18,179
1558009,13,4,2,19
1558087,177,51,26,254
1558119,7,2,1,10
1558164,144,42,21,207
1558251,2,1,1,4
1558272,77,22,11,110
1558278,6,2,1,9
1558360,105,30,16,151
1558398,14,4,2,20
1558601,5,2,1,8
1558882,175,50,26,251
1559193,58,17,9,84
1559255,83,24,12,119
1560388,3,1,1,5
1560415,56,16,8,80
1560676,8,2,2,12
1560679,3,1,1,5
1560691,230,66,33,329
1560693,162,46,24,232
1560697,141,40,21,202
1560698,109,32,16,157
1560870,2,1,1,4
1560897,2,0,1,3
1561178,4,2,1,7
1561314,6,2,1,9
1562248,8,2,2,12
1562253,37,11,6,54
1562391,4,1,1,6
1562413,8,2,2,12
1562548,1,0,1,2
1563038,141,40,21,202
1563105,175,50,25,250
1563172,2,0,1,3
1563230,5,2,1,8
1563296,4,1,1,6
1563697,2,1,1,4
1563707,2,1,1,4
1563734,16,5,3,24
1563735,2,1,1,4
1563748,7,2,2,11
1563754,26,8,4,38
1563792,23,7,4,34
1563807,7,2,2,11
1563814,10,3,2,15
1563862,36,10,6,52
1564259,6,2,1,9
1564274,17,5,3,25
1564276,35,10,5,50
1564286,9,2,2,13
1564287,7,2,1,10
1564301,5,2,1,8
1564317,7,2,2,11
1564323,3,1,1,5
1564330,10,3,2,15
1564334,1,0,1,2
1564337,1,0,1,2
1564339,25,7,4,36
1564349,13,4,2,19
1564352,4,1,1,6
1564354,3,1,1,5
1564356,19,6,3,28
1564370,12,4,2,18
1564415,19,6,3,28
1564416,16,5,3,24
1564438,4,2,1,7
1564441,49,14,8,71
1564444,10,3,2,15
1564459,21,6,4,31
1564466,1,0,1,2
1564493,3,1,1,5
1564502,41,12,6,59
1564513,173,50,25,248
1564554,2,0,1,3
1564555,2,0,1,3
1564560,15,4,3,22
1564596,6,2,1,9
1564601,14,4,3,21
1564610,34,10,5,49
1564618,1,0,1,2
1564619,42,12,7,61
1564630,24,7,4,35
1564646,2,0,1,3
1569358,173,50,25,248
1571057,7,2,2,11
1572883,42,12,6,60
1573015,1,0,1,2
1573648,7,2,2,11
1576091,17,5,3,25
1577392,74,22,11,107
1578111,12,4,2,18
1578115,32,9,5,46
1578119,95,27,14,136
1578131,56,16,9,81
1578141,47,14,7,68
1578145,8,2,2,12
1578157,9,3,2,14
1578167,10,3,2,15
1578171,158,46,23,227
1578588,1,0,1,2
1579800,22,6,4,32
1580587,5,2,1,8
1580588,2,1,1,4
1580630,30,9,5,44
1581618,31,9,5,45
1581623,232,66,34,332
1582853,179,51,26,256
1582964,58,17,9,84
1582980,16,4,3,23
1583450,11,3,2,16
1586076,197,56,29,282
1587724,8,2,2,12
1587729,19,6,3,28
1588647,4,1,1,6
1588658,132,38,19,189
1588764,10,3,2,15
1588802,5,2,1,8
1588853,129,37,19,185
1590996,2,0,1,3
1590997,39,12,6,57
1591002,7,2,2,11
1595800,331,95,48,474
1602329,274,78,40,392
1603775,184,53,27,264
1608418,21,6,3,30
1609596,55,16,8,79
1609681,22,6,4,32
1609716,122,35,18,175
1609772,193,55,28,276
1610788,18,5,3,26
1610791,1,0,1,2
1610792,160,46,23,229
1610794,2,0,1,3
1610802,5,2,1,8
1610807,2,0,1,3
1610808,6,2,1,9
1614893,5,2,1,8
1617109,10,3,2,15
1617119,12,4,2,18
1617142,53,15,8,76
1617143,2,0,1,3
1617162,7,2,1,10
1617185,4,1,1,6
1621491,57,16,9,82
1621515,88,25,13,126
1621524,129,37,19,185
1621527,2,0,1,3
1621534,5,2,1,8
1622895,125,37,18,180
1622900,14,4,3,21
1622901,159,46,23,228
1622908,100,29,15,144
1622910,11,3,2,16
1622914,164,47,24,235
1627618,53,16,8,77
1628783,11,4,2,17
1628784,7,2,1,10
1628790,95,28,14,137
1628796,95,27,14,136
1628801,2,0,1,3
1628803,15,4,3,22
1628811,9,3,2,14
1628819,7,2,2,11
1628822,107,31,16,154
1628824,4,1,1,6
1628826,17,5,3,25
1628842,7,2,1,10
1628850,3,1,1,5
1628854,11,3,2,16
1628858,77,22,11,110
1628862,2,0,1,3
1628865,16,4,3,23
1628867,2,1,1,4
1628868,92,26,14,132
1628896,23,6,4,33
1628904,4,1,1,6
1628933,133,38,19,190
1628935,61,18,9,88
1628936,30,8,5,43
1628938,41,12,6,59
1628948,131,38,19,188
1628952,32,10,5,47
1628954,7,2,1,10
1628956,25,7,4,36
1628960,2,0,1,3
1628961,179,51,26,256
1628969,49,14,7,70
1630308,57,16,9,82
1632937,12,4,2,18
1632939,6,2,1,9
1632950,2,1,1,4
1632951,1,0,1,2
1632957,46,13,7,66
1632961,1,0,1,2
1632962,6,2,1,9
1632987,2,0,1,3
1636731,115,33,17,165
1636851,28,8,4,40
1636853,2,1,1,4
1636854,9,2,2,13
1636863,37,10,6,53
1636907,89,26,13,128
1637276,29,8,5,42
1637411,10,3,2,15
1637419,3,1,1,5
1637710,2,1,1,4
1638029,148,42,22,212
1638030,14,4,3,21
1638033,32,9,5,46
1639681,12,4,2,18
1645851,84,24,12,120
1645854,62,19,9,90
1645885,116,33,17,166
1645887,9,3,2,14
1645889,48,14,7,69
1645890,4,2,1,7
1645892,16,5,3,24
1645893,11,4,2,17
1646036,14,4,2,20
1646041,22,6,4,32
1646043,2,0,1,3
1646044,37,10,6,53
1646045,1,0,1,2
1646050,4,1,1,6
1646085,14,4,3,21
1646086,65,18,10,93
1646088,130,37,19,186
1646126,2,0,1,3
1646231,6,2,1,9
1646232,14,4,2,20
1646236,7,2,1,10
1646237,14,4,2,20
1646238,162,46,24,232
1646244,1,0,1,2
1646254,151,44,22,217
1646256,4,1,1,6
1646259,31,9,5,45
1646264,10,3,2,15
1646266,142,40,21,203
1646267,18,5,3,26
1646270,32,9,5,46
1646311,81,24,12,117
1646456,129,37,19,185
1646477,139,40,20,199
1646497,46,14,7,67
1646528,149,42,22,213
1646671,2,0,1,3
1646703,182,52,26,260
1646736,4,1,1,6
1646778,8,2,2,12
1646792,42,12,6,60
1647128,213,61,31,305
1647132,26,8,4,38
1647133,26,8,4,38
1647135,1,0,1,2
1647138,25,8,4,37
1647150,2,0,1,3
1647153,2,1,1,4
1647154,2,0,1,3
1647155,7,2,1,10
1647156,7,2,1,10
1647161,2,0,1,3
1647164,5,2,1,8
1647170,69,20,10,99
1647173,2,0,1,3
1647175,12,4,2,18
1647180,14,4,3,21
1647185,10,3,2,15
1647186,1,0,1,2
1647187,137,39,20,196
1647236,1,0,1,2
1647245,46,14,7,67
1647248,2,0,1,3
1647256,7,2,2,11
1647263,2,1,1,4
1647270,4,2,1,7
1647274,45,13,7,65
1647281,4,2,1,7
1647291,2,0,1,3
1647299,5,2,1,8
1647304,86,25,13,124
1647338,4,1,1,6
1647350,2,0,1,3
1647506,4,2,1,7
1647575,14,4,2,20
1647677,55,16,8,79
1647823,1,0,1,2
1648093,34,10,5,49
1648657,172,50,25,247
1648762,41,12,6,59
1649444,108,31,16,155
1649483,35,10,6,51
1649664,103,30,15,148
1649741,48,14,7,69
1649856,170,49,25,244
1650228,196,56,29,281
1650353,121,35,18,174
1650706,50,14,8,72
1650970,189,54,28,271
1651013,2,0,1,3
1651053,1,0,1,2
1651114,1,0,1,2
1651162,80,23,12,115
1651204,2,1,1,4
1651233,59,17,9,85
1651240,1,0,1,2
1651357,1,0,1,2
1651358,5,2,1,8
1651363,24,7,4,35
1651427,1,0,1,2
1651449,93,26,14,133
1651485,8,2,2,12
1651877,1,0,1,2
1651891,170,49,25,244
1651903,69,20,10,99
1652252,4,2,1,7
1652525,174,50,25,249
1652912,104,30,15,149
1653037,10,3,2,15
1653641,7,2,2,11
1653859,75,22,11,108
1653867,42,12,7,61
1653905,23,6,4,33
1654010,184,53,27,264
1654153,116,33,17,166
1655003,158,45,23,226
1655199,182,52,27,261
1655313,1,0,1,2
1655379,4,1,1,6
1655422,29,8,5,42
1655933,2,0,1,3
1657246,1,0,1,2
1657500,179,52,26,257
1658529,186,53,27,266
1658600,3,1,1,5
1658641,2,1,1,4
1658958,3,1,1,5
1658959,1,0,1,2
1658970,25,7,4,36
1658994,14,4,2,20
1659032,55,16,8,79
1659056,16,4,3,23
1659168,45,13,7,65
1659226,117,34,17,168
1660692,7,2,1,10
1661341,182,52,27,261
1662935,32,10,5,47
1662937,58,17,9,84
1662963,186,53,27,266
1663341,14,4,2,20
1663449,2,1,1,4
1663993,107,31,16,154
1664156,5,2,1,8
1664414,10,3,2,15
1664443,88,26,13,127
1664444,3,1,1,5
1664494,16,4,3,23
1664563,83,24,12,119
1664603,1,0,1,2
1664614,147,42,21,210
1664678,1,0,1,2
1664742,6,2,1,9
1664940,2,0,1,3
1664942,9,3,2,14
1664943,118,34,17,169
1664946,65,19,10,94
1664948,14,4,2,20
1664950,20,6,3,29
1665997,35,10,6,51
1666569,135,38,20,193
1666622,1,0,1,2
1666721,15,4,3,22
1666930,18,6,3,27
1666972,137,40,20,197
1667093,6,2,1,9
1667197,168,48,24,240
1667287,7,2,2,11
1667293,76,22,11,109
1667408,8,2,2,12
1667445,290,83,42,415
1667464,173,50,25,248
1667671,3,1,1,5
1667780,6,2,1,9
1667816,132,38,19,189
1667948,215,62,31,308
1667954,16,5,3,24
1668024,5,2,1,8
1668155,18,5,3,26
1668165,23,7,4,34
1668240,420,120,60,600
1668330,10,3,2,15
1668387,28,8,5,41
1668469,71,20,11,102
1668473,3,1,1,5
1668480,30,9,5,44
1668525,7,2,2,11
1668564,128,36,19,183
1668573,6,2,1,9
1668580,18,6,3,27
1668617,6,2,1,9
1668635,18,5,3,26
1668685,5,2,1,8
1668689,3,1,1,5
1668694,3,1,1,5
1668744,12,4,2,18
1668749,6,2,1,9
1668888,80,23,12,115
1668953,136,39,20,195
1668976,2,1,1,4
1668989,10,3,2,15
1668995,27,8,4,39
1668999,31,9,5,45
1669000,27,8,4,39
1669039,30,8,5,43
1669044,2,1,1,4
1669076,23,7,4,34
1669100,3,1,1,5
1669151,4,1,1,6
1669173,3,1,1,5
1669182,17,5,3,25
1669246,4,1,1,6
1669279,107,30,16,153
1669338,51,15,8,74
1669394,154,44,22,220
1669397,21,6,3,30
1669441,57,16,9,82
1669443,45,13,7,65
1669454,7,2,2,11
1669461,15,4,3,22
1669541,7,2,2,11
1669567,4,1,1,6
1669616,10,3,2,15
1669625,18,5,3,26
1669639,7,2,2,11
1669707,95,27,14,136
1671172,30,9,5,44
1672063,197,56,29,282
1672967,42,12,6,60
1673008,22,6,4,32
1673056,7,2,2,11
1673119,4,1,1,6
1673127,142,41,21,204
1673181,4,2,1,7
1673274,156,45,23,224
1673285,2,1,1,4
1673309,1,0,1,2
1677641,163,47,24,234
1679961,23,7,4,34
1683819,220,63,32,315
1684017,184,52,27,263
1684024,162,46,24,232
1684175,179,51,26,256
1684220,4,2,1,7
1684273,4,1,1,6
1684973,100,28,15,143
1685012,79,23,12,114
1685197,93,26,14,133
1685292,3,1,1,5
1687875,1,0,1,2
1687883,5,2,1,8
1687885,2,1,1,4
1687895,3,1,1,5
1687896,28,8,5,41
1687910,9,2,2,13
1687978,3,1,1,5
1687979,5,2,1,8
1687981,4,2,1,7
1687993,9,2,2,13
1688053,32,9,5,46
1688091,9,3,2,14
1689240,29,8,5,42
1689622,44,12,7,63
1691401,154,44,22,220
1693472,4,1,1,6
1694087,7,2,1,10
1694092,107,31,16,154
1694379,153,44,22,219
1694387,2,1,1,4
1694424,131,38,19,188
1695710,107,30,16,153
1696454,184,53,27,264
1697191,26,8,4,38
1697212,104,30,15,149
1697232,13,4,2,19
1697320,6,2,1,9
1697332,32,10,5,47
1697365,37,11,6,54
1697384,24,7,4,35
1697487,26,8,4,38
1698923,101,29,15,145
1698925,4,1,1,6
1698927,21,6,4,31
1698929,64,18,10,92
1699423,140,40,21,201
1701506,142,40,21,203
1701520,6,2,1,9
1701525,15,4,3,22
1701758,211,60,31,302
1701822,4,2,1,7
1701831,196,56,29,281
1705887,28,8,5,41
1706072,37,10,6,53
1706074,133,38,19,190
1707089,80,23,12,115
1711781,18,6,3,27
1711782,182,52,27,261
1711809,77,22,11,110
1711822,256,74,37,367
1711843,184,53,27,264
1711863,49,14,7,70
1713472,111,32,16,159
1718504,223,64,32,319
1718548,226,65,33,324
1719822,141,40,21,202
1720902,132,38,19,189
1720939,16,5,3,24
1720959,67,20,10,97
1720968,284,81,41,406
1720971,215,62,31,308
1720975,202,58,29,289
1721005,65,19,10,94
1721018,224,64,32,320
1721133,287,82,42,411
1721301,200,58,29,287
1721312,205,59,30,294
1721513,185,53,27,265
1721516,160,46,23,229
1721521,1,0,1,2
1721554,56,16,8,80
1721558,181,52,26,259
1721637,290,83,42,415
1721729,169,48,25,242
1722015,120,34,18,172
1722340,95,28,14,137
1722403,187,54,27,268
1722407,209,60,30,299
1722409,339,97,49,485
1722416,232,66,34,332
1722418,31,9,5,45
1722421,286,82,41,409
1722432,6,2,1,9
1722433,437,125,63,625
1722434,21,6,4,31
1722435,212,61,31,304
1722436,152,44,22,218
1722437,79,22,12,113
1722438,14,4,2,20
1722439,14,4,3,21
1722440,65,18,10,93
1722441,169,48,25,242
1722444,168,48,25,241
1722445,8,2,2,12
1722454,190,54,28,272
1722465,94,27,14,135
1722478,114,32,17,163
1722485,98,28,15,141
1722490,189,54,27,270
1722494,11,4,2,17
1722500,93,27,14,134
1722501,372,106,54,532
1722506,185,53,27,265
1722509,180,52,26,258
1722514,228,66,33,327
1722516,243,70,35,348
1722517,70,20,11,101
1722518,125,36,18,179
1722519,85,24,13,122
1722520,310,89,45,444
1722521,148,42,22,212
1722522,378,108,55,541
1722525,1,0,1,2
1722545,154,44,22,220
1722546,188,54,27,269
1722550,87,25,13,125
1722566,2,1,1,4
1722568,6,2,1,9
1722569,141,40,21,202
1722578,202,58,29,289
1722589,272,78,39,389
1722590,138,40,20,198
1722604,4,2,1,7
1722605,312,90,45,447
1722619,205,59,30,294
1722624,124,36,18,178
1722625,289,83,42,414
1722630,423,121,61,605
1722659,4,2,1,7
1722670,2,1,1,4
1722671,184,52,27,263
1722672,52,15,8,75
1722693,169,48,25,242
1722695,19,6,3,28
1722696,144,42,21,207
1722697,28,8,5,41
1722698,40,12,6,58
1722699,7,2,2,11
1722703,109,31,16,156
1722705,189,54,28,271
1722707,26,8,4,38
1723119,118,34,17,169
1723120,223,64,32,319
1723185,3,1,1,5
1723194,210,60,30,300
1724565,138,40,20,198
1724816,132,38,19,189
1726144,148,42,22,212
1727501,32,9,5,46
1727503,131,38,19,188
1728568,223,64,32,319
1728570,272,78,39,389
1728571,165,47,24,236
1728573,224,64,33,321
1728575,118,34,17,169
1728588,212,60,31,303
1728592,219,63,32,314
1728709,166,48,24,238
1728724,275,79,40,394
1729043,185,53,27,265
1729464,350,100,51,501
1729475,258,74,37,369
1729566,208,60,30,298
1729952,62,18,9,89
1729965,58,16,9,83
1730704,181,52,26,259
1731657,121,35,18,174
1731667,24,7,4,35
1732737,151,44,22,217
1734381,2,1,1,4
1736367,191,54,28,273
1736442,154,44,22,220
1736530,17,5,3,25
1737420,149,42,22,213
1737421,179,52,26,257
1737422,191,55,28,274
1737423,12,4,2,18
1737424,224,64,33,321
1737425,161,46,23,230
1737426,103,30,15,148
1737428,157,45,23,225
1737429,140,40,20,200
1737431,20,6,3,29
1737432,1,0,1,2
1737437,7,2,2,11
1737439,4,1,1,6
1737440,189,54,28,271
1737441,154,44,22,220
1737444,74,22,11,107
1737446,21,6,3,30
1737447,172,49,25,246
1737448,11,4,2,17
1737450,29,8,5,42
1737454,74,21,11,106
1737455,136,39,20,195
1737458,186,54,27,267
1737460,263,76,38,377
1737461,233,66,34,333
1737463,350,100,50,500
1737469,125,37,18,180
1737479,182,52,26,260
1737481,16,4,3,23
1737483,165,47,24,236
1737486,55,16,8,79
1737488,7,2,1,10
1737489,2,0,1,3
1737490,10,3,2,15
1737491,122,35,18,175
1737492,80,23,12,115
1737493,179,52,26,257
1737494,142,41,21,204
1737495,9,2,2,13
1737497,177,50,26,253
1737502,4,1,1,6
1737504,65,18,10,93
1737507,163,46,24,233
1737508,433,124,62,619
1737510,30,9,5,44
1737511,19,6,3,28
1737515,183,52,27,262
1737519,166,48,24,238
1737521,270,78,39,387
1737522,218,62,32,312
1737523,205,59,30,294
1737524,266,76,39,381
1737530,39,12,6,57
1737540,166,48,24,238
1737542,70,20,11,101
1737543,236,68,34,338
1737545,315,90,46,451
1737546,2,1,1,4
1737547,2,0,1,3
1737551,7,2,2,11
1737553,51,15,8,74
1737555,114,33,17,164
1737557,322,92,46,460
1737558,142,40,21,203
1737559,539,154,77,770
1737561,8,2,2,12
1737563,1,0,1,2
1737564,37,11,6,54
1737565,113,32,17,162
1737571,34,10,5,49
1737575,32,9,5,46
1737577,115,33,17,165
1737578,292,84,42,418
1737583,165,47,24,236
1737585,172,49,25,246
1737588,409,117,59,585
1737590,186,53,27,266
1737591,220,63,32,315
1737592,127,36,19,182
1737632,137,39,20,196
1737633,184,53,27,264
1737645,177,50,26,253
1737646,133,38,20,191
1737647,158,46,23,227
1737650,147,42,21,210
1737651,213,61,31,305
1737652,219,63,32,314
1737653,7,2,1,10
1737654,31,9,5,45
1737655,124,36,18,178
1737656,35,10,5,50
1737657,4,1,1,6
1737658,54,16,8,78
1737660,148,42,22,212
1737662,13,4,2,19
1737666,191,54,28,273
1737667,207,59,30,296
1737669,463,132,67,662
1737671,280,80,41,401
1737672,103,30,15,148
1737674,253,72,37,362
1737676,190,54,28,272
1737684,43,12,7,62
1737685,28,8,5,41
1737693,170,49,25,244
1737699,166,48,24,238
1737701,170,49,25,244
1737718,2,0,1,3
1737720,36,10,6,52
1738036,131,38,19,188
1738041,25,7,4,36
1738042,155,44,23,222
1738123,235,67,34,336
1738180,109,32,16,157
1738192,7,2,2,11
1738578,2,1,1,4
1738582,7,2,2,11
1738583,7,2,1,10
1738586,125,36,18,179
1738588,41,12,6,59
1738590,32,9,5,46
1738592,338,97,49,484
1738594,142,41,21,204
1738610,82,24,12,118
1738612,32,10,5,47
1738613,26,8,4,38
1738619,270,77,39,386
1738625,104,30,15,149
1738627,172,50,25,247
1738630,95,27,14,136
1738632,1,0,1,2
1738640,53,15,8,76
1738641,182,52,27,261
1738647,16,4,3,23
1738652,120,34,18,172
1738653,28,8,4,40
1738658,185,53,27,265
1738661,2,0,1,3
1738679,135,38,20,193
1738683,5,2,1,8
1738699,158,45,23,226
1738717,34,10,5,49
1738721,7,2,2,11
1738734,251,72,36,359
1738735,294,84,43,421
1738749,154,44,23,221
1738786,7,2,1,10
1738788,26,8,4,38
1738789,186,54,27,267
1738795,2,0,1,3
1738800,162,46,24,232
1738804,20,6,3,29
1738818,14,4,2,20
1738830,2,1,1,4
1738846,389,111,56,556
1738847,154,44,23,221
1738862,29,8,5,42
1738870,128,37,19,184
1738876,107,31,16,154
1738887,2,0,1,3
1738935,154,44,23,221
1738936,191,55,28,274
1738939,8,2,2,12
1738946,170,49,25,244
1738947,172,49,25,246
1738961,11,4,2,17
1738967,231,66,34,331
1739015,162,46,24,232
1739022,190,54,28,272
1739032,43,12,7,62
1739033,30,9,5,44
1739035,173,50,25,248
1739038,147,42,22,211
1739040,2,1,1,4
1739043,6,2,1,9
1739057,15,4,3,22
1739058,33,10,5,48
1739061,4,2,1,7
1739064,6,2,1,9
1739065,11,3,2,16
1739066,9,2,2,13
1739072,1,0,1,2
1739075,51,15,8,74
1739082,4,2,1,7
1739083,9,3,2,14
1739096,3,1,1,5
1739163,247,71,36,354
1739184,151,43,22,216
1739189,175,50,26,251
1739196,207,59,30,296
1739203,7,2,1,10
1739219,4,2,1,7
1739220,100,29,15,144
1739224,34,10,5,49
1739270,73,21,11,105
